ticker,day,norm_0930,norm_0945,norm_1000,norm_1015,norm_1030,norm_1045,norm_1100,norm_1115,norm_1130,norm_1145,min_to_max_percent
AAPL,2023-01-04,0.18487500000000243,0.3916666666666648,0.0,0.1159583333333337,0.3666666666666639,0.5291666666666638,0.5694583333333297,0.6916666666666637,1.0,0.8541666666666634,1.909004136175633
AAPL,2023-01-25,0.7593086881088976,0.4887228079540765,0.521019618310419,0.5591218470572432,0.0,0.2221406646203075,0.5290938208995046,0.7459628987054477,0.7860002669157786,1.0,1.0782683525432486
AAPL,2023-02-22,1.0,0.6000000000000227,0.0,0.0,0.4800000000000182,0.8801333333333332,0.5733333333333425,0.5066666666666985,0.8331999999999956,0.778666666666671,0.5085435313262816
AAPL,2023-03-15,1.0,0.6665909263046252,0.36362947814889945,0.1591305006437797,0.0,0.4469438763917117,0.5984246004695853,0.3712035143527856,0.7877755055669112,0.6362947814890376,0.8782683950431704
AAPL,2023-03-28,1.0,0.5612244897959359,0.7959183673469482,0.8214285714285869,0.0,0.23469387755101243,0.5689795918367486,0.38775510204081576,0.7142857142857102,0.7040816326530662,0.6273204455255343
AAPL,2023-03-31,0.31884057971014435,0.25362318840581444,0.0,0.043478260869567006,0.4813043478260841,0.369565217391299,0.4347826086956701,0.8205797101449435,0.9518840579710235,1.0,0.42453700855226584
AAPL,2023-05-01,1.0,0.555555555555542,0.5299145299145152,0.18376068376066435,0.0,0.5896581196581212,0.45726495726495925,0.25641025641024456,0.615384615384621,0.7008547008547025,0.6930047977255153
AAPL,2023-05-10,0.4123981900452593,0.3900452488687667,0.9004524886877953,0.44968325791854025,0.10407239819002873,0.0,0.24009049773755545,0.6652488687782764,1.0,0.846153846153856,0.6403755324389266
AAPL,2023-06-20,1.0,0.6111865662427525,0.7778738115816721,0.0,0.11112483022595818,0.03704161007531939,0.41980491418694144,0.3088035559945717,0.16051364365970566,0.20990245709345315,0.43823386180401436
AAPL,2023-07-06,0.5605678233438424,0.4058885383806502,0.3533123028391027,0.4164037854889478,0.5741324921135605,0.0,0.2210304942166011,0.6582544689800007,0.9947423764458512,1.0,0.5017304689148658
AAPL,2023-07-07,0.3512974051896196,0.8263473053892203,0.6166866267465118,0.09580838323353674,0.0,0.15161676646706168,0.3672654690618833,0.5664670658682576,0.8383233532934238,1.0,0.6574803149606288
AAPL,2023-07-20,1.0,0.6810106382978696,0.4680851063829855,0.2436170212765918,0.010159574468089646,0.0,0.17021276595745613,0.07978723404255521,0.29255319148936404,0.25531914893617663,0.966829519156608
AAPL,2023-07-25,0.1978481012658089,0.8481012658227776,0.6641772151898747,0.14556962025317755,0.10126582278482697,0.0,0.6202531645569798,0.6835443037974651,1.0,0.6139240506328989,0.4087334437086051
AAPL,2023-08-15,1.0,0.7034662867996272,0.2628205128205111,0.20639442861666518,0.0,0.11388097499208809,0.4556030389363828,0.4738841405508174,0.4897910731244049,0.6005856283634166,0.7116824395906287
AAPL,2023-09-18,0.589687726942625,0.11764705882353549,0.1763253449527899,0.09724037763252334,0.0,0.17937545388524986,0.5242556281772077,0.6695715323166374,0.8293391430646416,1.0,0.7784586857220281
AAPL,2023-09-19,1.0,0.2792861500915163,0.25259304453935266,0.4051250762660083,0.21446003660767793,0.0,0.06269066503965924,0.27165954850519003,0.38987187309335575,0.6339993898718793,0.739834609273428
AAPL,2023-10-05,0.930180432589944,1.0,0.4706937128768499,0.7956965146251298,0.0,0.02241398632747966,0.3754342709851011,0.6948335761515191,0.3698307744032392,0.5604617281183459,0.5158399815007549
AAPL,2023-10-30,1.0,0.8133074502978822,0.6459602383024337,0.0,0.08702055023763021,0.027712698306434014,0.3213066470312544,0.18073498895507226,0.2476738737532669,0.34808220095052084,0.8818772136953933
AAPL,2023-11-10,0.8533463692116331,0.35561283441472563,0.24895564838681328,0.0,0.21340325304418425,0.4800462181139399,1.0,0.8622344680472841,0.8621455870589245,0.8444582703759569,0.6121997019260558
AAPL,2023-11-20,0.8348487353281646,0.8348487353281646,0.024797487187942956,0.0,0.19986774673501193,0.6564721441560648,0.7191271284510035,0.7439246156389464,0.9175070259547351,1.0,0.317174842041783
AAPL,2023-11-24,0.8655688119643552,1.0,0.25222651655185424,0.09258948075955291,0.0,0.1345992270206949,0.22281969416904052,0.34464795832635703,0.4370694001008121,0.3278440598218716,0.31419461692913025
AAPL,2024-01-02,0.5104895104895009,0.6923076923076954,0.6993006993006959,0.46146853146852457,0.0,0.2517482517482402,0.7482517482517399,0.8916083916083913,1.0,0.8491608391608412,0.7707648358756033
AAPL,2024-01-31,0.43694141012912063,0.2553553695559717,0.1647042133636199,0.0,0.5390835579515093,0.39012625904383896,0.9504894311249925,1.0,0.8650872464179303,0.9504894311249925,0.38099613544848215
AAPL,2024-02-20,0.5598253275109182,0.6593886462882161,0.24454148471616208,0.3318777292576432,0.0,0.572052401746735,0.6831441048034946,0.9126637554585189,1.0,0.8777292576419313,0.6358285206574754
AAPL,2024-02-28,1.0,0.2029411764705939,0.48529411764707236,0.0,0.11176470588234212,0.20602941176468864,0.5941176470588122,0.6492647058823328,0.16176470588237138,0.11764705882354662,0.3753587988518475
AAPL,2024-08-20,0.4065040650406444,1.0,0.6504065040650403,0.7073170731707249,0.0,0.13821138211383202,0.49593495934959725,0.34146341463415425,0.34146341463415425,0.9242276422764041,0.5447539749324675
AAPL,2024-09-11,1.0,0.8733333333333348,0.5200000000000071,0.3155555555555591,0.0,0.022222222222227275,0.23777777777777626,0.16000000000000605,0.5511111111111151,0.5066666666666733,1.0295598059851743
AAPL,2024-10-03,0.8346055979643682,1.0,0.6895674300254389,0.25190839694656675,0.15776081424936475,0.0,0.15776081424936475,0.2718575063613219,0.40712468193383283,0.4020356234096645,0.8759026477667841
AAPL,2024-10-18,0.4232467532467504,1.0,0.5779220779220827,0.15584415584416544,0.0,0.05194805194804284,0.48038961038962336,0.5064935064935008,0.44805194805195714,0.4902597402597489,0.3281483059876334
AAPL,2024-11-07,0.26174496644294726,0.48322147651007263,0.09892617449662962,0.09395973154361623,0.0,0.4362416107382454,0.38590604026845376,0.4865771812080562,0.5369127516778479,1.0,0.6605195496054529
