ticker,day,norm_0930,norm_0945,norm_1000,norm_1015,norm_1030,norm_1045,norm_1100,norm_1115,norm_1130,norm_1145,min_to_max_percent
AAPL,2023-01-13,0.0,0.24527100184701298,0.7165785618750435,0.8471434940449591,0.9331252786446786,1.0,0.8057448570154719,0.5477995032163495,0.5828291191643827,0.6580472581364218,1.187850800310786
AAPL,2023-01-18,0.6008292122483604,0.9990509016434356,0.8941505569708851,1.0,0.46011289275189626,0.5369898596333552,0.47954443278885306,0.349667815575211,0.0,0.08786652679954657,1.4722017943815315
AAPL,2023-02-10,0.11479166666668685,0.1145833333333466,0.927083333333341,1.0,0.685312500000007,0.5729166666666737,0.6874999999999908,0.48479166666668005,0.30208333333335213,0.0,0.640768922707254
AAPL,2023-02-14,0.41605942362842085,0.7991631799163196,1.0,0.8462225565323682,0.18569883879460666,0.3431902590381335,0.4231112782661841,0.18889567956372816,0.0,0.2632692398100695,1.4073706497287368
AAPL,2023-02-27,0.3027888446215272,0.6374501992031841,1.0,0.780876494023904,0.28119521912350487,0.3505976095617445,0.0,0.09553784860557685,0.0,0.15936254980080736,0.8495227780410369
AAPL,2023-03-02,0.5652173913043183,0.5434782608695559,0.41304347826085747,1.0,0.7826086956521282,0.8632608695651909,0.391304347826095,0.23913043478257243,0.0,0.5628260869564746,0.31924491637171765
AAPL,2023-03-23,0.0,0.2293683196476899,0.4174503417588071,0.5504839671544636,0.7156291573007935,0.9495848433414461,1.0,0.6605807605853589,0.6284691958346724,0.6744346070920699,1.3695419991204394
AAPL,2023-03-30,0.0,0.6185567010309228,0.422680412371131,1.0,0.8865979381443156,0.9793814432989585,0.8041237113402083,0.7422680412371131,0.7525773195876192,0.7367010309278258,0.6011030550907844
AAPL,2023-04-12,0.4309764309764261,0.3703703703703626,0.7956228956229033,1.0,0.4310437710437684,0.15488215488214954,0.0,0.3569023569023612,0.49158249158248957,0.7643097643097658,0.9256373496228792
AAPL,2023-04-28,0.0,0.2842519260815575,0.7410699854533644,1.0,0.6559991379774675,0.4297182263886587,0.10258067992025365,0.16572382953503573,0.3111901298421369,0.4189429448844239,1.1049371838954543
